chr_num	piece_num	rg_num	lo	hi	p_num	q_bh
9	7	-1.0	-1.0	1.0	0.538366206716728	0.9113618505388282
9	11	1.0	-0.724372437243724	1.0	0.179729437194012	0.8641546262409595
9	18	-0.657765776577658	-1.0	1.0	0.470992375672523	0.8907899279023804
9	19	-0.064106410641064	-0.927992799279928	0.960996099609961	0.90691339916235	0.9677805682658543
9	20	-1.0	-1.0	1.0	0.806547427268164	0.9428709130508459
9	23	-1.0	-1.0	1.0	0.584971795813362	0.9211872356630265
9	25	1.0	-0.798579857985799	1.0	0.209489841310761	0.8641546262409595
9	29	-0.724572457245725	-0.957795779577958	-0.315531553155316	0.0012281711544635	0.3006870587636944
9	34	-1.0	-1.0	0.837383738373838	0.216640870599639	0.8641546262409595
9	39	-0.397739773977398	-1.0	1.0	0.683571169235144	0.932788653856541
9	47	-0.946594659465947	-1.0	0.164716471647165	0.0903848488347464	0.8641546262409595
9	51	-0.802180218021802	-1.0	-0.234323432343234	0.0079305467958326	0.47478513358684876
9	52	0.726972697269727	-1.0	1.0	0.61289993011837	0.9282112478772069
9	59	-0.87998799879988	-1.0	0.842384238423842	0.311347508617143	0.8641546262409595
9	62	0.282528252825282	-1.0	1.0	0.886039283488983	0.964014577358471
9	71	-0.934993499349935	-1.0	0.15051505150515	0.0873714302642972	0.8641546262409595
9	73	0.254525452545254	-1.0	1.0	0.754275046324013	0.9396663448855126
9	74	-0.506350635063506	-1.0	0.394739473947395	0.26253804494791	0.8641546262409595
9	78	0.0441044104410441	-1.0	1.0	0.981600264332564	0.9930142208945705
9	79	-0.651565156515652	-0.942394239423943	-0.196319631963196	0.0068801765735842	0.47478513358684876
9	82	-1.0	-1.0	0.863186318631863	0.282107573705149	0.8641546262409595
9	87	1.0	-1.0	1.0	0.292010796364857	0.8641546262409595
9	94	0.452745274527453	-1.0	1.0	0.690814064627823	0.932788653856541
9	96	0.752575257525752	-1.0	1.0	0.599224319609662	0.9226993947971788
9	98	-0.518751875187519	-1.0	0.712371237123712	0.439184803071767	0.878369606143534
9	100	-1.0	-1.0	-0.111111111111111	0.0347891655697559	0.8071086412183368
9	101	-0.918991899189919	-1.0	0.179317931793179	0.0967772976178244	0.8641546262409595
9	102	0.131313131313131	-0.935393539353935	0.881588158815881	0.810110353454606	0.9428709130508459
9	105	-1.0	-1.0	1.0	0.339513178203407	0.8641546262409595
9	106	-1.0	-1.0	0.287928792879288	0.0956888994506017	0.8641546262409595
9	107	-0.394339433943394	-0.911391139113911	0.2999299929993	0.264760612514261	0.8641546262409595
10	13	-1.0	-1.0	-0.215921592159216	0.0175606278502758	0.6432735254627345
10	18	1.0	-1.0	1.0	0.280899737260996	0.8641546262409595
10	22	-0.392139213921392	-1.0	1.0	0.629085776744759	0.9287963589674771
10	26	0.0445044504450445	-1.0	1.0	0.95177030126785	0.9857620977417018
10	28	0.642764276427643	-0.828382838283828	1.0	0.387081910490419	0.8641546262409595
10	29	0.077907790779078	-0.733773377337734	1.0	0.885872150686162	0.964014577358471
10	31	0.577757775777578	-1.0	1.0	0.894597091530998	0.9640741742593819
10	33	-1.0	-1.0	0.431943194319432	0.174762726746784	0.8641546262409595
10	36	0.667766776677668	-1.0	1.0	0.679559444316317	0.932788653856541
10	39	-0.961596159615962	-1.0	0.206120612061206	0.0956554653107023	0.8641546262409595
10	46	-0.0103010301030104	-1.0	1.0	0.996384650152037	0.9978182971306732
10	57	0.0815081508150815	-0.492349234923492	0.603360336033603	0.790190694369121	0.9396663448855126
10	63	-1.0	-1.0	1.0	0.641954484514905	0.9287963589674771
10	69	0.067106710671067	-1.0	1.0	0.936155074388209	0.9776943129270209
10	71	0.87038703870387	-0.818381838183818	1.0	0.2721023978467	0.8641546262409595
10	72	0.381338133813381	-0.54015401540154	0.890989098909891	0.372674353065542	0.8641546262409595
10	75	-0.428942894289429	-1.0	0.881788178817882	0.542057032407513	0.9113618505388282
10	76	-1.0	-1.0	0.571957195719572	0.164918333791816	0.8641546262409595
10	83	-1.0	-1.0	0.108310831083108	0.0727718263705439	0.8641546262409595
10	84	-1.0	-1.0	0.302330233023302	0.100307418299404	0.8641546262409595
10	89	0.185718571857186	-1.0	1.0	0.804535469050506	0.9428709130508459
10	90	0.400740074007401	-1.0	1.0	0.66335975610539	0.932788653856541
10	92	0.225922592259226	-1.0	1.0	0.833748107840896	0.9535394995257246
10	93	1.0	-1.0	1.0	0.636839545759444	0.9287963589674771
10	94	0.266926692669267	-1.0	1.0	0.773337748500804	0.9396663448855126
10	95	-0.576557655765576	-1.0	0.723772377237724	0.39714881069739	0.8641546262409595
10	96	-0.118311831183118	-1.0	0.834383438343834	0.841115801724394	0.9542568112607321
10	97	1.0	-1.0	1.0	0.776752322930904	0.9396663448855126
10	98	0.67976797679768	-1.0	1.0	0.683711048736199	0.932788653856541
10	101	-0.448944894489449	-1.0	1.0	0.708199513047954	0.9353071367768045
10	103	-0.751175117511751	-1.0	1.0	0.604295600707702	0.9282112478772069
10	104	-1.0	-1.0	1.0	0.359564021343274	0.8641546262409595
10	106	1.0	-1.0	1.0	0.215061109267178	0.8641546262409595
10	107	-0.562956295629563	-1.0	0.291329132913291	0.196758126652872	0.8641546262409595
10	110	1.0	-0.999799979998	1.0	0.32821438785851	0.8641546262409595
10	113	-0.797779777977798	-1.0	1.0	0.428712231218239	0.8704644069511711
10	114	0.295529552955295	-0.584558455845585	1.0	0.560646877269413	0.9172029493062674
10	119	0.638563856385639	-1.0	1.0	0.653396653605494	0.932788653856541
10	124	-1.0	-1.0	0.917591759175918	0.191825318969651	0.8641546262409595
11	1	-1.0	-1.0	1.0	0.369116111116816	0.8641546262409595
11	2	-1.0	-1.0	0.54995499549955	0.180008372400739	0.8641546262409595
11	10	-1.0	-1.0	0.906390639063906	0.266679963351894	0.8641546262409595
11	11	-1.0	-1.0	1.0	0.262792113619983	0.8641546262409595
11	12	0.103510351035104	-1.0	1.0	0.931830347279233	0.9776943129270209
11	13	-1.0	-1.0	1.0	0.287861592955979	0.8641546262409595
11	15	0.223722372237224	-1.0	1.0	0.750547404048402	0.9396663448855126
11	17	-1.0	-1.0	0.395139513951395	0.145954246643074	0.8641546262409595
11	20	-1.0	-1.0	1.0	0.254815319135618	0.8641546262409595
11	29	-1.0	-1.0	0.34033403340334	0.129990356720355	0.8641546262409595
11	31	-0.927992799279928	-1.0	0.574557455745575	0.254037104602898	0.8641546262409595
11	32	0.198719871987199	-1.0	1.0	0.863018198603876	0.9600714676501836
11	34	-1.0	-1.0	0.466146614661466	0.12893268764255	0.8641546262409595
11	36	0.802780278027803	0.0877087708770877	1.0	0.0304396136054683	0.7566418239073549
11	37	-0.179117911791179	-1.0	1.0	0.809004243792178	0.9428709130508459
11	49	-1.0	-1.0	0.304530453045305	0.108964856973992	0.8641546262409595
11	53	-0.933193319331933	-1.0	0.368136813681368	0.153917997575719	0.8641546262409595
11	58	-1.0	-1.0	0.122712271227123	0.0673565393176366	0.8641546262409595
11	59	-1.0	-1.0	0.561956195619562	0.132035202188421	0.8641546262409595
11	63	-1.0	-1.0	1.0	0.641453371188471	0.9287963589674771
11	65	0.0053005300530054	-0.817781778177818	0.75037503750375	0.991118727281341	0.9955498252933948
11	67	1.0	-1.0	1.0	0.341415281810353	0.8641546262409595
11	75	1.0	-0.781378137813781	1.0	0.235423292103876	0.8641546262409595
11	76	-0.927792779277928	-1.0	0.515151515151515	0.196590998980515	0.8641546262409595
11	83	-0.133513351335133	-0.643564356435644	0.444344434443444	0.66668989376195	0.932788653856541
11	84	0.0013001300130013	-1.0	1.0	0.998907007978572	0.998907007978572
11	86	-1.0	-1.0	0.306930693069307	0.115756151999158	0.8641546262409595
11	90	1.0	-0.756575657565757	1.0	0.184867509875283	0.8641546262409595
11	92	-1.0	-1.0	0.902390239023902	0.282038827466397	0.8641546262409595
11	94	-0.302930293029303	-1.0	1.0	0.784796324857676	0.9396663448855126
11	99	0.602960296029603	-1.0	1.0	0.729967121251163	0.9396663448855126
11	101	-0.329132913291329	-1.0	0.697169716971697	0.563547905663094	0.9172029493062674
11	108	0.649164916491649	-0.522752275227523	1.0	0.283960251455619	0.8641546262409595
11	114	-1.0	-1.0	1.0	0.864891968702105	0.9600714676501836
11	116	-0.55975597559756	-1.0	0.298729872987299	0.206971094758484	0.8641546262409595
11	119	0.24972497249725	-1.0	1.0	0.753441659645332	0.9396663448855126
11	124	-0.11051105110511	-0.814381438143814	0.559155915591559	0.768920636324551	0.9396663448855126
11	125	-0.38033803380338	-1.0	1.0	0.784688897010779	0.9396663448855126
11	129	1.0	-0.914791479147915	1.0	0.206111876214507	0.8641546262409595
12	4	0.0341034103410341	-1.0	1.0	0.971867359589297	0.9880207263937035
12	5	-0.848184818481848	-1.0	0.443344334433443	0.217374753297746	0.8641546262409595
12	6	0.303930393039304	-1.0	1.0	0.816546921574026	0.9487757218956963
12	8	-1.0	-1.0	-0.0787078707870788	0.0382330518848737	0.8566532263679028
12	9	-1.0	-1.0	1.0	0.537763671206758	0.9113618505388282
12	12	-0.564156415641564	-1.0	1.0	0.771190078547778	0.9396663448855126
12	15	-0.401340134013401	-1.0	1.0	0.860841811233683	0.9600714676501836
12	19	0.302330233023302	-1.0	1.0	0.766959670142966	0.9396663448855126
12	20	-1.0	-1.0	1.0	0.251824508395019	0.8641546262409595
12	21	0.255125512551255	-1.0	1.0	0.834511241721844	0.9535394995257246
12	27	-0.255325532553255	-0.754975497549755	0.43014301430143	0.450166147921397	0.8875797137487034
12	28	0.282528252825283	-0.977997799779978	1.0	0.703532489851536	0.9332473024383852
12	29	-1.0	-1.0	0.897389738973898	0.614896174854356	0.9282112478772069
12	30	-0.672967296729673	-1.0	0.398139813981398	0.220936004161061	0.8641546262409595
12	42	0.291529152915292	-1.0	1.0	0.92014100997989	0.9732798525015249
12	44	1.0	-0.503750375037504	1.0	0.149263241799381	0.8641546262409595
12	60	0.871787178717872	0.153715371537154	1.0	0.0234143915610369	0.6690850239996099
12	61	-1.0	-1.0	1.0	0.288381247993116	0.8641546262409595
12	67	1.0	-1.0	1.0	0.291238772592388	0.8641546262409595
12	78	-0.747374737473747	-1.0	0.183918391839184	0.108642953036198	0.8641546262409595
12	80	0.434543454345434	-0.881588158815882	1.0	0.66616025481251	0.932788653856541
12	84	0.0811081108110811	-1.0	1.0	0.941549150678535	0.9776943129270209
12	86	-0.694569456945694	-1.0	0.925392539253925	0.389158442740489	0.8641546262409595
12	87	-1.0	-1.0	1.0	0.783699923075295	0.9396663448855126
12	94	-1.0	-1.0	0.438743874387439	0.140906796159429	0.8641546262409595
12	97	0.0675067506750675	-0.727772777277728	1.0	0.891701314496301	0.9640741742593819
12	98	-0.276727672767277	-1.0	0.52995299529953	0.545102129229374	0.9113618505388282
12	101	0.400740074007401	-0.922992299229923	1.0	0.571991350992987	0.9211872356630265
12	105	-1.0	-1.0	-0.0681068106810681	0.0402647447711023	0.8566532263679028
12	107	-1.0	-1.0	1.0	0.335946292438451	0.8641546262409595
12	112	-1.0	-1.0	0.0697069706970697	0.0627414182696577	0.8641546262409595
12	113	-0.839183918391839	-1.0	0.423742374237424	0.184853348544296	0.8641546262409595
12	114	0.599159915991599	-0.455945594559456	1.0	0.262704037776653	0.8641546262409595
13	4	-0.572157215721572	-0.899389938993899	-0.131913191319132	0.0118778252093749	0.5394048531490652
13	9	1.0	-0.0113011301130113	1.0	0.0515323989923205	0.8641546262409595
13	12	0.670967096709671	-1.0	1.0	0.851789967813305	0.959297439479062
13	13	-1.0	-1.0	0.32033203320332	0.111019706964675	0.8641546262409595
13	20	-1.0	-1.0	1.0	0.774725172825785	0.9396663448855126
13	25	0.203720372037204	-0.75037503750375	1.0	0.714988041486435	0.9396663448855126
13	29	-0.324532453245325	-1.0	0.732173217321732	0.579285122078819	0.9211872356630265
13	38	1.0	-1.0	1.0	0.31698152945574	0.8641546262409595
13	40	-0.774577457745774	-1.0	0.625762576257626	0.250750853692759	0.8641546262409595
13	49	1.0	-0.61976197619762	1.0	0.193486761609901	0.8641546262409595
13	50	-0.359335933593359	-1.0	1.0	0.699980700633813	0.932788653856541
13	51	-1.0	-1.0	0.291329132913291	0.111483596661302	0.8641546262409595
13	53	-0.626162616261626	-1.0	0.834383438343834	0.42691305163568	0.8704644069511711
13	54	-1.0	-1.0	0.0175017501750174	0.0531102680725438	0.8641546262409595
13	56	0.399139913991399	-0.761176117611761	1.0	0.516407201869042	0.9103256878778949
13	62	-1.0	-1.0	1.0	0.491526280411242	0.9050325163127632
13	63	-1.0	-1.0	1.0	0.497175270607507	0.9063932317967951
13	71	-1.0	-1.0	1.0	0.61201790245417	0.9282112478772069
13	73	1.0	-1.0	1.0	0.393829616375126	0.8641546262409595
13	78	0.483348334833483	-1.0	1.0	0.682932229833048	0.932788653856541
13	84	-1.0	-1.0	0.189118911891189	0.0822780995963535	0.8641546262409595
13	85	-1.0	-1.0	1.0	0.82875601194859	0.9534118749028407
13	86	-1.0	-1.0	-0.26032603260326	0.0129630522625175	0.5394048531490652
13	87	0.512351235123512	-1.0	1.0	0.765951034336813	0.9396663448855126
14	2	-1.0	-1.0	1.0	0.571452932183084	0.9211872356630265
14	4	0.0275027502750275	-1.0	1.0	0.97382502630184	0.9880207263937035
14	5	1.0	-1.0	1.0	0.666425716348336	0.932788653856541
14	6	-1.0	-1.0	0.770577057705771	0.198959712281217	0.8641546262409595
14	12	-0.510751075107511	-1.0	0.744574457445745	0.413810179323529	0.8675056771360729
14	13	0.0883088308830885	-0.857985798579858	1.0	0.864326519653506	0.9600714676501836
14	14	-0.0933093309330933	-0.86998699869987	0.732173217321732	0.844910035792259	0.9561908697746541
14	15	1.0	-1.0	1.0	0.314897580143325	0.8641546262409595
14	17	1.0	-1.0	1.0	0.39763772899669	0.8641546262409595
14	26	0.977197719771977	-1.0	1.0	0.669810597768746	0.932788653856541
14	28	0.0515051505150515	-1.0	1.0	0.967638333512602	0.9880207263937035
14	33	0.0831083108310831	-0.996399639963996	1.0	0.886396796313458	0.964014577358471
14	35	-0.597359735973597	-1.0	0.634963496349635	0.348803220577432	0.8641546262409595
14	38	-1.0	-1.0	0.136113611361136	0.0697494310831989	0.8641546262409595
14	39	-0.792579257925793	-1.0	-0.192719271927193	0.0124856768490342	0.5394048531490652
14	41	-0.904990499049905	-1.0	1.0	0.598237556226126	0.9226993947971788
14	45	0.687968796879688	-0.122912291229123	1.0	0.0910112990828788	0.8641546262409595
14	47	-1.0	-1.0	1.0	0.300247730407565	0.8641546262409595
14	48	-1.0	-1.0	-0.526752675267527	0.0035850207801519	0.40580837196570857
14	50	-1.0	-1.0	-0.25012501250125	0.018783462948563	0.6536645106099923
14	51	-0.781178117811781	-1.0	0.0903090309030904	0.0729303772127	0.8641546262409595
14	56	-1.0	-1.0	0.824382438243825	0.249006180772609	0.8641546262409595
14	57	0.342534253425343	-0.721972197219722	1.0	0.546809881950405	0.9113618505388282
14	58	-0.0509050905090509	-1.0	1.0	0.933748835111742	0.9776943129270209
14	60	-0.816781678167817	-1.0	0.126712671267127	0.0862170988052277	0.8641546262409595
14	62	-1.0	-1.0	1.0	0.481999479896696	0.8959139072345391
14	63	-0.488948894889489	-1.0	1.0	0.755021406424605	0.9396663448855126
14	65	-0.0333033303330333	-1.0	1.0	0.964914755514445	0.9880207263937035
14	69	-1.0	-1.0	1.0	0.275618296642483	0.8641546262409595
14	73	0.842184218421842	-1.0	1.0	0.614116472109971	0.9282112478772069
14	76	0.46954695469547	-1.0	1.0	0.765806358321061	0.9396663448855126
15	3	0.430743074307431	-1.0	1.0	0.827148418279582	0.9531379124546177
15	8	0.903590359035903	-0.345734573457346	1.0	0.145168706648526	0.8641546262409595
15	11	-0.692369236923692	-1.0	0.143514351435144	0.0973646631924059	0.8641546262409595
15	12	-0.431743174317432	-1.0	0.665966596659666	0.452434063695056	0.8895313794682457
15	14	-0.446144614461446	-1.0	1.0	0.849876810471504	0.9586941006291196
15	17	-1.0	-1.0	0.0797079707970796	0.061521999657117	0.8641546262409595
15	23	0.598959895989599	-1.0	1.0	0.528946893682924	0.9113618505388282
15	24	0.957395739573958	-0.784978497849785	1.0	0.357641402143352	0.8641546262409595
15	25	1.0	-1.0	1.0	0.416191486045281	0.8683808689979131
15	28	0.0773077307730773	-0.858185818581858	0.992399239923992	0.900172951028469	0.9646030271825208
15	31	-1.0	-1.0	0.67036703670367	0.185455404744709	0.8641546262409595
15	32	-0.546154615461546	-1.0	0.911791179117912	0.474462666983794	0.8909150534520264
15	34	-1.0	-1.0	1.0	0.420857949921105	0.8683808689979131
15	35	-1.0	-1.0	0.322532253225322	0.115321815291058	0.8641546262409595
15	37	0.294129412941294	-1.0	1.0	0.726960689649354	0.9396663448855126
15	38	-0.430743074307431	-1.0	0.84998499849985	0.526426735524831	0.9113618505388282
15	39	-0.342734273427343	-1.0	0.505950595059506	0.443490819355814	0.8819131722047044
15	41	0.854385438543854	0.273727372737274	1.0	0.0081859505790836	0.47478513358684876
15	45	-0.385338533853385	-1.0	1.0	0.733323875427	0.9396663448855126
15	47	1.0	-1.0	1.0	0.326392845618363	0.8641546262409595
15	51	-1.0	-1.0	0.766976697669767	0.164115547019058	0.8641546262409595
15	56	-0.698769876987699	-1.0	0.630763076307631	0.345117899027109	0.8641546262409595
15	65	-0.475347534753475	-1.0	0.617361736173617	0.391356269116859	0.8641546262409595
15	66	-0.231523152315232	-1.0	1.0	0.781164379587016	0.9396663448855126
16	1	-0.46014601460146	-1.0	1.0	0.565978593028708	0.9172029493062674
16	5	-0.306330633063306	-1.0	0.83998399839984	0.630745048360369	0.9287963589674771
16	6	-0.417141714171417	-1.0	0.878187818781878	0.540859599391212	0.9113618505388282
16	12	0.174317431743174	-1.0	1.0	0.809815004236723	0.9428709130508459
16	17	-0.862386238623862	-1.0	1.0	0.347385449856488	0.8641546262409595
16	19	1.0	-0.968396839683968	1.0	0.328068312729861	0.8641546262409595
16	20	-1.0	-1.0	1.0	0.383607634056706	0.8641546262409595
16	22	0.501750175017502	-0.863786378637864	1.0	0.487301593926377	0.8996337118640806
16	27	-0.0525052505250526	-1.0	1.0	0.964777926225555	0.9880207263937035
16	29	1.0	-0.684368436843684	1.0	0.169800977166979	0.8641546262409595
16	32	-0.662766276627663	-1.0	0.3001300130013	0.162981307702588	0.8641546262409595
16	33	-1.0	-1.0	1.0	0.366470801472301	0.8641546262409595
16	34	0.10991099109911	-1.0	1.0	0.880084271631411	0.964014577358471
16	42	-0.514151415141514	-1.0	0.840784078407841	0.474898685101583	0.8909150534520264
16	44	0.455545554555456	-1.0	1.0	0.544780060912426	0.9113618505388282
16	51	-0.293329332933293	-0.947594759475948	0.548954895489549	0.527953098456793	0.9113618505388282
16	52	-0.465946594659466	-1.0	1.0	0.76638803854647	0.9396663448855126
16	66	0.281928192819282	-1.0	1.0	0.694333042128768	0.932788653856541
16	69	-0.47974797479748	-1.0	0.805980598059806	0.53855655579028	0.9113618505388282
17	2	-0.296329632963296	-1.0	0.813981398139814	0.612686414532227	0.9282112478772069
17	3	-0.673967396739674	-1.0	0.188118811881188	0.12669201564427	0.8641546262409595
17	5	1.0	-0.858585858585859	1.0	0.383742683864299	0.8641546262409595
17	6	0.494749474947495	-1.0	1.0	0.58588278209166	0.9211872356630265
17	7	-1.0	-1.0	1.0	0.223988485277315	0.8641546262409595
17	10	-0.226722672267227	-1.0	1.0	0.804903077458123	0.9428709130508459
17	11	-0.932993299329933	-1.0	-0.146914691469147	0.0226991877195794	0.6690850239996099
17	24	-1.0	-1.0	0.437543754375438	0.127120424836006	0.8641546262409595
17	25	-1.0	-1.0	0.626562656265627	0.160583762413278	0.8641546262409595
17	27	-0.287328732873287	-1.0	0.992799279927993	0.69437333190803	0.932788653856541
17	30	-1.0	-1.0	0.167116711671167	0.0777281746273727	0.8641546262409595
17	34	-0.770977097709771	-1.0	0.966396639663966	0.469393540642704	0.8907899279023804
17	37	1.0	-1.0	1.0	0.456826486942892	0.8906197056365627
17	39	1.0	-0.328332833283328	1.0	0.108663984192777	0.8641546262409595
17	40	1.0	-1.0	1.0	0.673836398694615	0.932788653856541
17	46	-0.807180718071807	-1.0	-0.0327032703270328	0.0420803167187189	0.8566532263679028
17	48	-0.274327432743274	-1.0	1.0	0.70563776074759	0.9336955921679138
17	49	0.592959295929593	-1.0	1.0	0.607508981964892	0.9282112478772069
17	53	1.0	-1.0	1.0	0.412895851595093	0.8675056771360729
17	56	0.605760576057606	-1.0	1.0	0.535730565090737	0.9113618505388282
17	64	0.993199319931993	-0.329132913291329	1.0	0.131447589670567	0.8641546262409595
18	1	-0.581758175817582	-1.0	0.274927492749275	0.178130468475064	0.8641546262409595
18	12	1.0	-0.723572357235724	1.0	0.197117513852408	0.8641546262409595
18	18	-0.0387038703870387	-1.0	1.0	0.976734707554336	0.9895303587450042
18	24	1.0	-1.0	1.0	0.690185549042778	0.932788653856541
18	25	-0.387338733873387	-1.0	1.0	0.825888774869734	0.9531379124546177
18	30	1.0	-0.63996399639964	1.0	0.163330691916611	0.8641546262409595
18	33	0.816381638163816	-1.0	1.0	0.551372375693215	0.9124849619411353
18	35	-0.404340434043404	-1.0	1.0	0.900850528259538	0.9646030271825208
18	36	-1.0	-1.0	1.0	0.543732806954806	0.9113618505388282
18	37	-0.707170717071707	-1.0	0.399339933993399	0.206824892589328	0.8641546262409595
18	38	-0.471947194719472	-1.0	0.717971797179718	0.494448417856167	0.9056213127049796
18	44	-0.333533353335334	-1.0	0.683968396839684	0.565189933612011	0.9172029493062674
18	45	-1.0	-1.0	1.0	0.330242980476006	0.8641546262409595
18	51	1.0	-1.0	1.0	0.456042631545484	0.8906197056365627
18	54	-1.0	-1.0	1.0	0.258684866977793	0.8641546262409595
18	56	-1.0	-1.0	0.797379737973797	0.231013954549559	0.8641546262409595
18	62	-0.635563556355636	-1.0	0.63996399639964	0.318412858166803	0.8641546262409595
18	66	0.619361936193619	-1.0	1.0	0.514194101482721	0.9103256878778949
19	2	-0.652565256525653	-1.0	0.102310231023102	0.0880828743572822	0.8641546262409595
19	3	1.0	-0.558355835583558	1.0	0.178080876003678	0.8641546262409595
19	11	0.177317731773177	-1.0	1.0	0.897810190745032	0.964314649318738
19	15	-0.089108910891089	-1.0	1.0	0.895454759574493	0.9640741742593819
19	20	0.516351635163516	-0.441344134413441	1.0	0.312718674927709	0.8641546262409595
19	24	-0.178717871787179	-1.0	1.0	0.911808144900433	0.9688831585506892
19	26	1.0	-1.0	1.0	0.591867306872903	0.9211872356630265
19	27	1.0	-1.0	1.0	0.341182479282491	0.8641546262409595
19	32	-0.231323132313231	-1.0	1.0	0.91850707761553	0.973030328798187
19	39	-0.963396339633963	-1.0	1.0	0.635441648776084	0.9287963589674771
19	43	0.498349834983498	-0.995799579957996	1.0	0.57489838494477	0.9211872356630265
19	46	-0.051905190519052	-0.845184518451845	0.723972397239724	0.910771237445631	0.9688831585506892
19	48	-0.344334433443344	-1.0	1.0	0.791155859343262	0.9396663448855126
19	56	-1.0	-1.0	1.0	0.377679902134476	0.8641546262409595
19	59	1.0	-0.311131113111311	1.0	0.102346725052989	0.8641546262409595
19	60	-0.183718371837184	-1.0	1.0	0.7839642058862	0.9396663448855126
20	2	-1.0	-1.0	0.5999599959996	0.157164218789105	0.8641546262409595
20	3	-1.0	-1.0	1.0	0.289975234220508	0.8641546262409595
20	6	0.23972397239724	-0.825382538253825	1.0	0.683762022165187	0.932788653856541
20	8	-0.0983098309830983	-0.946394639463946	0.692769276927693	0.83343436614903	0.9535394995257246
20	9	-0.845584558455846	-1.0	1.0	0.548383664267305	0.9113618505388282
20	12	-1.0	-1.0	1.0	0.385665980354216	0.8641546262409595
20	13	0.562156215621562	-1.0	1.0	0.590729377129582	0.9211872356630265
20	19	-0.202120212021202	-0.883188318831883	0.586358635863586	0.633430244750799	0.9287963589674771
20	20	-1.0	-1.0	0.292929292929293	0.122356793242527	0.8641546262409595
20	21	0.176917691769177	-0.926592659265926	1.0	0.781897024800357	0.9396663448855126
20	22	-0.416941694169417	-1.0	1.0	0.803330039198322	0.9428709130508459
20	29	-1.0	-1.0	0.802980298029803	0.308839250526896	0.8641546262409595
20	35	-0.602560256025603	-1.0	0.1999199919992	0.136983658759393	0.8641546262409595
20	36	1.0	-1.0	1.0	0.832695310883976	0.9535394995257246
20	37	-1.0	-1.0	1.0	0.841830003037485	0.9542568112607321
20	41	-0.210921092109211	-0.915991599159916	0.75997599759976	0.659999288515646	0.932788653856541
20	42	-0.314331433143314	-1.0	0.911791179117912	0.62080607470074	0.9287963589674771
20	43	-1.0	-1.0	1.0	0.357803302995381	0.8641546262409595
20	45	-1.0	-1.0	0.206720672067207	0.0814589010986324	0.8641546262409595
20	48	0.834383438343835	-1.0	1.0	0.500079024439611	0.9063932317967951
20	52	-0.478747874787479	-1.0	1.0	0.64951169986458	0.932788653856541
20	53	-1.0	-1.0	0.381938193819382	0.126151138752744	0.8641546262409595
20	56	-0.816381638163816	-1.0	1.0	0.435595040662261	0.8771498810895396
20	61	-1.0	-1.0	0.94059405940594	0.29537318166865	0.8641546262409595
21	2	-1.0	-1.0	1.0	0.377641807962763	0.8641546262409595
21	4	-0.137313731373137	-1.0	1.0	0.942575982721309	0.9776943129270209
21	6	-0.0639063906390639	-1.0	1.0	0.93655642548797	0.9776943129270209
21	12	-1.0	-1.0	0.220722072207221	0.102061634423439	0.8641546262409595
21	14	0.964596459645964	-1.0	1.0	0.525635500360135	0.9113618505388282
21	23	-0.43014301430143	-1.0	0.834583458345835	0.517291255897472	0.9103256878778949
21	28	-1.0	-1.0	0.841984198419842	0.199958078233573	0.8641546262409595
22	2	-0.732573257325733	-1.0	1.0	0.413289400004271	0.8675056771360729
22	4	-0.948394839483949	-1.0	-0.236523652365236	0.0124523491272727	0.5394048531490652
22	8	-0.847184718471847	-1.0	1.0	0.591055825484477	0.9211872356630265
22	9	-0.26992699269927	-1.0	1.0	0.807310577228802	0.9428709130508459
22	12	-0.829382938293829	-1.0	0.0737073707370738	0.0705819926469326	0.8641546262409595
22	14	-1.0	-1.0	0.778377837783778	0.237802621591972	0.8641546262409595
22	16	-0.138513851385138	-0.80998099809981	0.627162716271627	0.73531076675916	0.9396663448855126
22	18	-0.371137113711371	-1.0	1.0	0.742593528171635	0.9396663448855126
22	21	0.0803080308030802	-0.575157515751575	0.687168716871687	0.823692785607099	0.9531379124546177
22	22	-0.423342334233423	-0.858385838583858	0.243124312431243	0.199363740902129	0.8641546262409595
22	26	-0.993399339933993	-1.0	0.472947294729473	0.163643715518052	0.8641546262409595
22	28	-1.0	-1.0	0.320932093209321	0.112290990132216	0.8641546262409595
22	29	0.0443044304430443	-0.838583858385839	0.906790679067907	0.932129820860704	0.9776943129270209
22	30	1.0	-1.0	1.0	0.390358751253054	0.8641546262409595
22	34	-0.530553055305531	-1.0	1.0	0.698850879834288	0.932788653856541
